"","NFI_species","nfi_plot","meas_date","time_step","biomass_composition","meas_year","total_biomass_plot","pct_biomass","bark thickness","bud burst timing (mean month)","clonal growth form","coarse root rooting depth","cold_tolerance","cone serotiny","dispersal distance","dispersal syndrome","drought_tolerance","earliest bud burst timing (month)","fire_resistance","fire_tolerance","foliage type (deciduous or evergreen)","latest bud burst timing (month)","leaf dry matter content","leaf flammability","leaf force to punch","leaf photosynthetic rate","leaf texture (coarseness)","leaf thickness","leaf_length","maximum height","plant height, vegetative","resprouting ability","shade_tolerance","specific leaf area","waterlogging_tolerance","wood (or stem-specific) density","water potential at 50% loss of stem hydraulic conductivity","xylem conductance","height of lowest branch","hydraulic safety margin 50%","hydraulic safety margin 88%","leaf mass area","minimum midday xylem pressure potential","seed bank longevity","slope of vulnerability curve","stem conduit diameter (vessels and tracheids)","water potential at 12% loss of stem hydraulic conductivity","water potential at 88% loss of stem hydraulic conductivity","degree of self-pruning","photosynthetic water use efficiency","specific leaf conductivity","stem conduit density (vessels and tracheids)","stomatal conductance","seedbank duration","leaf toughness","minimum predawn xylem pressure potential","stem xylem embolism vulnerability, P50","Leaf texture (sclerophylly, physical strength, toughness)","Photosynthesis rate per leaf area","Plant height generative","leaf water content","seedbank density","stomata density","relative growth rate","intrinsic water use efficiency"
"135","BETU PAP",1177066,2004-06-22,"t1",17.316338,2004,1373.185287,0.0126103433847817,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"136","BETU PAP",1183821,2004-07-20,"t1",45.17604,2004,1254.89,0.036,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"137","BETU PAP",1383151,2003-07-01,"t1",183.9586,2003,1141.4574,0.161161161161161,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"138","BETU PAP",1266481,2003-09-08,"t1",15.515118,2003,4149.8154,0.00373874895736326,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"139","BETU PAP",1335381,2003-07-31,"t1",1065.8024,2003,1065.8024,1,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"140","BETU PAP",1266411,2004-07-29,"t1",3.513246,2004,31.9386,0.11,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"141","BETU PAP",1348741,2003-07-18,"t1",11.55028,2003,83.32702,0.138613861386139,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"142","BETU PAP",1356106,2003-06-16,"t1",524.50825,2003,2140.85,0.245,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"143","BETU PAP",1018501,2003-08-26,"t1",43.38763,2003,140.2624,0.309331866558679,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"144","BETU PAP",1238931,2006-09-08,"t1",1.812587,2006,62.658403,0.0289280752974186,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"145","BETU PAP",1142341,2004-08-20,"t1",1700.07409,2004,2028.349,0.838156594353339,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"146","BETU PAP",1114761,2005-07-07,"t1",1139.076424,2005,5791.5033,0.196680613822667,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"147","BETU PAP",1445106,2003-07-21,"t1",51.95625,2003,3056.25,0.017,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"148","BETU PAP",1238941,2003-09-27,"t1",8.033088,2003,7571.503088,0.00106096344499041,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"149","BETU PAP",1280371,2003-07-21,"t1",9.919488,2003,772.6736,0.0128378761743639,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"150","BETU PAP",1046086,2003-08-16,"t1",50.41824,2003,449.3942,0.112191568115476,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"151","BETU PAP",1107906,2004-08-19,"t1",2272.89992,2004,9434.102,0.240923822956334,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"152","BETU PAP",1245546,2000-07-30,"t1",32.63832,2000,4177.703412,0.00781250289483211,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"153","BETU PAP",1321686,2003-06-03,"t1",0.181008,2003,2.0112,0.09,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"154","BETU PAP",1355666,2003-07-16,"t1",83.8032,2003,1138.0211,0.0736394079160747,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"155","BETU PAP NEO",997846,2005-07-27,"t1",0.643697,2005,339.8397,0.00189411949221942,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"156","BETU PAP NEO",894591,2005-07-30,"t1",0.604674,2005,25.5387,0.0236767728976025,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"157","BETU PAP PAP",1197766,2003-07-15,"t1",351.95355,2003,4260.9996,0.0825988225861368,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"158","BETU PAP PAP",1273421,2003-06-09,"t1",132.8877,2003,1350.9948,0.0983628508414688,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"159","BETU PAP PAP",1287181,2003-06-06,"t1",360.272,2003,511.1359,0.704845814977974,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"160","BETU PAP PAP",1245881,2003-08-29,"t1",97.74678,2003,4142.053156,0.0235986300316808,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"161","BETU PAP PAP",1170251,2003-08-12,"t1",56.4214,2003,8060.2,0.007,7.92657246376812,4,1,0,-52.22,0,63.3333333333333,6,2.02,4,NA,1,0,4,0.34242,NA,2.02578816777491,11.0992673475843,1,0.21,NA,20,15.3471696319018,1,1.54,24.5761975735289,1.25,0.242561111111111,-2.26171428571428,NA,2.61531034482759,NA,NA,473.551926867833,NA,NA,84.0762125641212,NA,-1.302,-2.516,NA,NA,0.00016947,NA,257.821686518994,NA,NA,NA,NA,NA,NA,NA,NA,2200000,84.1708542713568,NA,NA
"162","BETU PUM",1238951,2004-09-11,"t1",11.708424,2004,75.5179,0.155041705344031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","BETU PUM",1238921,2004-09-08,"t1",17.02683,2004,18.9187,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","BETU SPP",1238911,2006-09-09,"t1",0.17697,2006,92.027,0.00192302259119606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","BETU SPP",1101036,2004-08-16,"t1",143.572,2004,5742.88,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","BETU SPP",1135456,2004-08-11,"t1",46.66246,2004,3363.28654,0.0138740661686233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","CHAM NOO",1341751,2003-07-28,"t1",4467.78561,2003,4543.1685,0.983407419293385,15,5,NA,NA,NA,0,120,6,NA,4,NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,35.5044705882353,1,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","CHAM NOO",1486291,2002-07-16,"t1",3.66651,2002,3885.07392,0.00094374266114349,15,5,NA,NA,NA,0,120,6,NA,4,NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,35.5044705882353,1,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","CHAM NOO",1500046,2003-07-09,"t1",4317.46722,2003,4322.61848,0.99880830102776,15,5,NA,NA,NA,0,120,6,NA,4,NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,35.5044705882353,1,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","CHAM NOO",1500051,2005-07-03,"t1",83.6567,2005,632.92535,0.132174671151977,15,5,NA,NA,NA,0,120,6,NA,4,NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,35.5044705882353,1,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","CHAM NOO",1479406,2002-07-06,"t1",3490.086732,2002,9313.890486,0.374718463486988,15,5,NA,NA,NA,0,120,6,NA,4,NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,35.5044705882353,1,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","CHAM NOO",1327976,2004-07-02,"t1",494.15799,2004,5987.18956,0.0825358851674641,15,5,NA,NA,NA,0,120,6,NA,4,NA,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,35.5044705882353,1,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","CORN STO",1294041,2004-09-26,"t1",0.65992,2004,16.498,0.04,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0.6502577232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","CORY COR",1280241,2004-09-28,"t1",63.933222,2004,1086.0754,0.0588662831328285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","CORY COR",1294041,2004-09-26,"t1",5.44434,2004,16.498,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","JUNI SCO",1458861,2000-07-24,"t1",166.17894,2000,8746.26,0.019,7.26354166666667,4,0,NA,-33.3,0,NA,2,4.97,4,0,0,3,4,0.497576923076923,NA,NA,NA,1,NA,0.3,NA,14.4889285714285,0,1.48,3.43737321428572,1.02,0.466602777289895,-4.11747245963913,NA,NA,NA,NA,NA,NA,NA,62.6584540506667,11.0042495860795,-5.54947181384665,-9.85370239740163,NA,NA,0.0001661,5407.5929330985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","JUNI SCO",1479586,2002-07-09,"t1",225.4023,2002,7513.41,0.03,7.26354166666667,4,0,NA,-33.3,0,NA,2,4.97,4,0,0,3,4,0.497576923076923,NA,NA,NA,1,NA,0.3,NA,14.4889285714285,0,1.48,3.43737321428572,1.02,0.466602777289895,-4.11747245963913,NA,NA,NA,NA,NA,NA,NA,62.6584540506667,11.0042495860795,-5.54947181384665,-9.85370239740163,NA,NA,0.0001661,5407.5929330985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","LARI LAR",1004761,2003-08-27,"t1",25.01387,2003,568.0048,0.0440381313679039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","LARI LAR",887751,2005-08-03,"t1",46.690728,2005,830.651894,0.0562097412132067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","LARI LAR",1046086,2003-08-16,"t1",255.56832,2003,449.3942,0.568695190102587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","LARI LAR",1052881,2004-07-12,"t1",98.86294,2004,3383.80881,0.0292164674634794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","LARI LAR",1018501,2003-08-26,"t1",27.33396,2003,140.2624,0.194877315659792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","LARI LAR",867091,2005-08-07,"t1",0.382319,2005,83.247828,0.00459254024020903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","LARI LAR",1018511,2004-07-14,"t1",316.80568,2004,1747.546536,0.181285976352392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","LARI LAR",1052991,2003-08-20,"t1",76.02297,2003,1617.51,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","LARI LAR",901546,2006-07-30,"t1",11.231148,2006,646.4529,0.0173734977443832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
