"","nfi_plot","meas_date","biomass_total","meas_num","species_num","genus","species","variety","percent","species_rel","utm_n","utm_e","biomass_composition"
"254",984081,"2004-AUG-31",97.6477,0,1,"PICE","MAR",NA,100,1,6980000,480000,97.6477
"255",984081,"2018-AUG-21",140.1901,1,1,"PICE","MAR",NA,100,1,6980000,480000,140.1901
"256",997836,"2005-JUL-28",18.5199,0,3,"PICE","MAR",NA,9,0.111,6940000,460000,1.666791
"257",997836,"2005-JUL-28",18.5199,0,4,"LARI","LAR",NA,3,0.037,6940000,460000,0.555597
"258",997836,"2018-AUG-22",26.0992,1,1,"PICE","MAR",NA,62,0.622,6940000,460000,16.181504
"259",997846,"2005-JUL-27",64.3697,0,1,"PICE","MAR",NA,89,0.424,6940000,490000,57.289033
"260",997846,"2005-JUL-27",64.3697,0,2,"LARI","LAR",NA,5,0.273,6940000,490000,3.218485
"261",997846,"2005-JUL-27",64.3697,0,3,"BETU","GLA",NA,2,0.121,6940000,490000,1.287394
"262",997846,"2005-JUL-27",64.3697,0,4,"SALI","PLA",NA,2,0.121,6940000,490000,1.287394
"263",997846,"2005-JUL-27",64.3697,0,5,"BETU","PAP","NEO",1,0.03,6940000,490000,0.643697
"264",997846,"2005-JUL-27",64.3697,0,6,"SALI","SPP",NA,1,0.03,6940000,490000,0.643697
"265",997846,"2018-AUG-31",92.6312,1,3,"BETU","NEO",NA,1,0.07,6940000,490000,0.926312
"266",997851,"2005-JUL-28",29.2744,0,1,"PICE","MAR",NA,97,0.824,6940000,510000,28.396168
"267",997851,"2005-JUL-28",29.2744,0,2,"ALNU","CRI",NA,3,0.176,6940000,510000,0.878232
"268",997851,"2018-AUG-31",122.6225,1,1,"PICE","MAR",NA,100,1,6940000,510000,122.6225
"269",997881,"2005-JUL-26",6.118,0,3,"PINU","BAN",NA,4,0.043,6940000,630000,0.24472
"270",997881,"2005-JUL-26",6.118,0,1,"POPU","TRE",NA,65,0.652,6940000,630000,3.9767
"271",997881,"2005-JUL-26",6.118,0,2,"BETU","GLA",NA,26,0.261,6940000,630000,1.59068
"272",997881,"2005-JUL-26",6.118,0,4,"SALI","SPP",NA,4,0.043,6940000,630000,0.24472
"273",997881,"2018-AUG-19",60.7195,1,3,"PICE","GLA",NA,0,0.045,6940000,630000,0
"274",997886,"2004-JUL-16",120.7446,0,2,"LARI","LAR",NA,5,0.009,6930000,650000,6.03723
"275",997886,"2004-JUL-16",120.7446,0,1,"PICE","MAR",NA,92,0.981,6930000,650000,111.085032
"276",997886,"2004-JUL-16",120.7446,0,3,"LARI","OCC",NA,2,0.009,6930000,650000,2.414892
"277",997886,"2021-JUL-23",163.8499,1,1,"PICE","MAR",NA,92,0.932,6930000,650000,150.741908
"278",997891,"2004-JUL-16",14.4538,0,1,"POPU","TRE",NA,100,1,6930000,360000,14.4538
"279",997891,"2021-JUL-23",169.4042,1,2,"GENC","SPP",NA,1,0.018,6930000,360000,1.694042
"280",997891,"2021-JUL-23",169.4042,1,1,"POPU","TRE",NA,99,0.982,6930000,360000,167.710158
"281",1004761,"2003-AUG-27",532.21,0,1,"PICE","MAR",NA,95.3,0.941,6920000,630000,507.19613
"282",1004761,"2003-AUG-27",532.21,0,2,"LARI","LAR",NA,4.7,0.059,6920000,630000,25.01387
"283",1004761,"2016-AUG-18",469.24,1,2,"LARI","LAR",NA,5.4,0.077,6920000,630000,25.33896
"284",1004761,"2016-AUG-18",469.24,1,1,"PICE","MAR",NA,94.6,0.923,6920000,630000,443.90104
"285",1011666,"2003-AUG-24",397.46,0,1,"PICE","MAR",NA,100,1,6880000,420000,397.46
"286",1011666,"2016-AUG-23",232.99,1,1,"PICE","GLA",NA,73.7,0.5,6880000,420000,171.71363
"287",1011666,"2016-AUG-23",232.99,1,2,"PICE","MAR",NA,26.3,0.5,6880000,420000,61.27637
"288",1011706,"2004-JUL-18",1011.29,0,3,"POPU","BAL",NA,1.9,0.05,6860000,580000,19.21451
"289",1011706,"2015-AUG-24",885.47,1,1,"POPU","TRE",NA,51,0.6,6860000,580000,451.5897
"290",1011706,"2015-AUG-24",885.47,1,2,"PINU","BAN",NA,44.9,0.333,6860000,580000,397.57603
"291",1011706,"2015-AUG-24",885.47,1,3,"POPU","BAL",NA,4.1,0.067,6860000,580000,36.30427
"292",1018501,"2003-AUG-26",133.99,0,2,"BETU","PAP",NA,27.7,0.25,6880000,550000,37.11523
"293",1018501,"2003-AUG-26",133.99,0,3,"LARI","LAR",NA,20.4,0.25,6880000,550000,27.33396
"294",1018501,"2003-AUG-26",133.99,0,1,"PICE","MAR",NA,51.9,0.5,6880000,550000,69.54081
"295",1018501,"2016-AUG-17",259.11,1,1,"BETU","PAP",NA,50.4,0.333,6880000,550000,130.59144
"296",1018501,"2016-AUG-17",259.11,1,4,"POPU","BAL",NA,9.4,0.167,6880000,550000,24.35634
"297",1018501,"2016-AUG-17",259.11,1,3,"LARI","LAR",NA,15,0.167,6880000,550000,38.8665
"298",1018501,"2016-AUG-17",259.11,1,2,"PICE","MAR",NA,25.2,0.333,6880000,550000,65.29572
"299",1018511,"2004-JUL-14",1721.77,0,1,"PICE","MAR",NA,53.7,0.556,6880000,590000,924.59049
"300",1018511,"2004-JUL-14",1721.77,0,2,"PICE","GLA",NA,27.8,0.333,6880000,590000,478.65206
"301",1018511,"2004-JUL-14",1721.77,0,3,"LARI","LAR",NA,18.4,0.111,6880000,590000,316.80568
"302",1018511,"2016-AUG-18",1795.83,1,2,"PICE","GLA",NA,21.8,0.259,6880000,590000,391.49094
"303",1018511,"2016-AUG-18",1795.83,1,3,"LARI","LAR",NA,13.2,0.074,6880000,590000,237.04956
"304",1018511,"2016-AUG-18",1795.83,1,1,"PICE","MAR",NA,65,0.667,6880000,590000,1167.2895
"305",1018521,"2003-AUG-29",1341.45,0,1,"PICE","MAR",NA,89.1,0.943,6880000,630000,1195.23195
"306",1018521,"2003-AUG-29",1341.45,0,3,"POPU","BAL",NA,1.7,0.029,6880000,630000,22.80465
"307",1018521,"2003-AUG-29",1341.45,0,2,"PICE","GLA",NA,9.2,0.029,6880000,630000,123.4134
"308",1018521,"2016-AUG-19",1260.54,1,1,"PICE","MAR",NA,97.7,0.963,6880000,630000,1231.54758
"309",1018521,"2016-AUG-19",1260.54,1,2,"POPU","BAL",NA,2.3,0.037,6880000,630000,28.99242
"310",1018546,"2003-AUG-24",112.14,0,1,"PINU","BAN",NA,100,1,6870000,420000,112.14
"311",1018546,"2009-JUL-27",379.09,1,1,"PINU","BAN",NA,100,1,6870000,420000,379.09
"312",1018566,"2003-AUG-23",34.93,0,1,"PICE","MAR",NA,100,1,6860000,490000,34.93
"313",1018566,"2009-JUL-27",50.78,1,1,"PICE","MAR",NA,100,1,6860000,490000,50.78
"314",1025351,"2004-JUL-13",1102.47,0,1,"PICE","MAR",NA,100,1,6860000,430000,1102.47
"315",1025351,"2018-AUG-17",1106.82,1,1,"PICE","MAR",NA,100,1,6860000,430000,1106.82
"316",1025501,"2003-AUG-19",482.26,0,2,"POPU","BAL",NA,4.4,0.063,6800000,390000,21.21944
"317",1025501,"2003-AUG-19",482.26,0,1,"PICE","GLA",NA,95.6,0.938,6800000,390000,461.04056
"318",1025501,"2009-JUL-23",541.54,1,1,"PICE","GLA",NA,94.8,0.944,6800000,390000,513.37992
"319",1025501,"2009-JUL-23",541.54,1,2,"POPU","BAL",NA,5.2,0.056,6800000,390000,28.16008
"320",1032241,"2004-JUL-14",7000.11,0,2,"POPU","BAL",NA,2.3,0.022,6840000,470000,161.00253
"321",1032241,"2004-JUL-14",7000.11,0,1,"PICE","GLA",NA,97.7,0.978,6840000,470000,6839.10747
"322",1032241,"2018-AUG-18",7796.58,1,1,"PICE","GLA",NA,96,0.964,6840000,470000,7484.7168
"323",1032241,"2018-AUG-18",7796.58,1,2,"POPU","BAL",NA,4,0.036,6840000,470000,311.8632
"324",1032316,"2004-JUL-17",3549.13,0,1,"POPU","TRE",NA,98.7,0.988,6820000,450000,3502.99131
"325",1032316,"2004-JUL-17",3549.13,0,2,"POPU","BAL",NA,1.3,0.013,6820000,450000,46.13869
"326",1032316,"2015-AUG-23",4882.39,1,1,"POPU","TRE",NA,100,1,6820000,450000,4882.39
"327",1032381,"2003-AUG-19",180.09,0,1,"POPU","BAL",NA,100,1,6780000,380000,180.09
"328",1032381,"2015-AUG-17",550.63,1,2,"POPU","BAL",NA,49.2,0.25,6780000,380000,270.90996
"329",1032381,"2015-AUG-17",550.63,1,1,"SALI","MAC",NA,50.8,0.75,6780000,380000,279.72004
"330",1039171,"2003-AUG-30",109.21,0,1,"LARI","LAR",NA,100,1,6810000,350000,109.21
"331",1039171,"2009-JUL-28",109.54,1,1,"LARI","LAR",NA,100,1,6810000,350000,109.54
"332",1039211,"2003-AUG-26",1441.2,0,2,"POPU","BAL",NA,10.3,0.222,6790000,510000,148.4436
"333",1039211,"2003-AUG-26",1441.2,0,3,"POPU","TRE",NA,4.5,0.056,6790000,510000,64.854
"334",1039211,"2003-AUG-26",1441.2,0,1,"PICE","GLA",NA,85.2,0.722,6790000,510000,1227.9024
"335",1039211,"2009-JUL-26",1763.53,1,1,"PICE","GLA",NA,85.2,0.722,6790000,510000,1502.52756
"336",1039211,"2009-JUL-26",1763.53,1,2,"POPU","BAL",NA,10,0.222,6790000,510000,176.353
"337",1039211,"2009-JUL-26",1763.53,1,3,"POPU","TRE",NA,4.8,0.056,6790000,510000,84.64944
"338",1046031,"2004-JUL-13",325.96,0,1,"PICE","MAR",NA,100,1,6800000,590000,325.96
"339",1046031,"2017-AUG-15",279.72,1,1,"PICE","MAR",NA,100,1,6800000,590000,279.72
"340",1046046,"2004-JUL-15",946.75,0,1,"PICE","GLA",NA,77.8,0.654,6800000,650000,736.5715
"341",1046046,"2004-JUL-15",946.75,0,3,"LARI","LAR",NA,1.9,0.038,6800000,650000,17.98825
"342",1046046,"2004-JUL-15",946.75,0,2,"PICE","MAR",NA,20.3,0.308,6800000,650000,192.19025
"343",1046046,"2009-JUL-28",869.82,1,1,"PICE","GLA",NA,67.9,0.591,6800000,650000,590.60778
"344",1046046,"2009-JUL-28",869.82,1,2,"PICE","MAR",NA,22.8,0.364,6800000,650000,198.31896
"345",1046046,"2009-JUL-28",869.82,1,3,"LARI","LAR",NA,9.3,0.045,6800000,650000,80.89326
"346",1046086,"2003-AUG-16",434.64,0,2,"PICE","MAR",NA,19.7,0.231,6780000,480000,85.62408
"347",1046086,"2003-AUG-16",434.64,0,3,"BETU","PAP",NA,11.6,0.154,6780000,480000,50.41824
"348",1046086,"2003-AUG-16",434.64,0,4,"PICE","GLA",NA,9.9,0.154,6780000,480000,43.02936
"349",1046086,"2003-AUG-16",434.64,0,1,"LARI","LAR",NA,58.8,0.462,6780000,480000,255.56832
"350",1046086,"2015-AUG-22",621.58,1,2,"PICE","MAR",NA,30.7,0.368,6780000,480000,190.82506
"351",1046086,"2015-AUG-22",621.58,1,3,"BETU","PAP",NA,8.8,0.105,6780000,480000,54.69904
"352",1046086,"2015-AUG-22",621.58,1,4,"PICE","GLA",NA,7.8,0.105,6780000,480000,48.48324
"353",1046086,"2015-AUG-22",621.58,1,1,"LARI","LAR",NA,52.7,0.421,6780000,480000,327.57266
"354",1052881,"2004-JUL-12",4493.77,0,1,"PICE","GLA",NA,73.1,0.4,6780000,470000,3284.94587
"355",1052881,"2004-JUL-12",4493.77,0,4,"LARI","LAR",NA,2.2,0.04,6780000,470000,98.86294
"356",1052881,"2017-AUG-14",5160.58,1,2,"POPU","BAL",NA,11.5,0.375,6780000,470000,593.4667
"357",1052881,"2017-AUG-14",5160.58,1,3,"PICE","MAR",NA,11.4,0.167,6780000,470000,588.30612
"358",1052881,"2017-AUG-14",5160.58,1,1,"PICE","GLA",NA,75.1,0.417,6780000,470000,3875.59558
"359",1052881,"2017-AUG-14",5160.58,1,4,"LARI","LAR",NA,2.1,0.042,6780000,470000,108.37218
"360",1052971,"2004-JUL-22",711.42,0,2,"PICE","GLA",NA,11.4,0.111,6750000,5e+05,81.10188
"361",1052971,"2004-JUL-22",711.42,0,3,"LARI","LAR",NA,5.6,0.037,6750000,5e+05,39.83952
"362",1052971,"2004-JUL-22",711.42,0,1,"PINU","BAN",NA,83,0.852,6750000,5e+05,590.4786
"363",1052971,"2015-AUG-15",1167.1,1,2,"PICE","GLA",NA,11.5,0.125,6750000,5e+05,134.2165
"364",1052971,"2015-AUG-15",1167.1,1,3,"LARI","LAR",NA,5.2,0.025,6750000,5e+05,60.6892
"365",1052971,"2015-AUG-15",1167.1,1,1,"PINU","BAN",NA,83.3,0.85,6750000,5e+05,972.1943
"366",1052991,"2003-AUG-20",1617.51,0,1,"PICE","GLA",NA,64.2,0.568,6740000,580000,1038.44142
"367",1052991,"2003-AUG-20",1617.51,0,3,"LARI","LAR",NA,4.7,0.027,6740000,580000,76.02297
"368",1052991,"2003-AUG-20",1617.51,0,2,"PICE","MAR",NA,31.1,0.405,6740000,580000,503.04561
"369",1052991,"2009-JUL-26",1593.09,1,1,"PICE","GLA",NA,59,0.5,6740000,580000,939.9231
"370",1052991,"2009-JUL-26",1593.09,1,2,"PICE","MAR",NA,36.4,0.472,6740000,580000,579.88476
"371",1052991,"2009-JUL-26",1593.09,1,3,"LARI","LAR",NA,4.6,0.028,6740000,580000,73.28214
"372",1053006,"2003-AUG-16",709.41,0,1,"PICE","MAR",NA,100,1,6740000,640000,709.41
"373",1053006,"2015-AUG-18",477.98,1,1,"PICE","MAR",NA,100,1,6740000,640000,477.98
"374",1053031,"2003-AUG-22",4096.62,0,1,"PICE","GLA",NA,96.5,0.961,6720000,410000,3953.2383
"375",1053031,"2009-JUL-24",4614.05,1,1,"PICE","GLA",NA,96.5,0.964,6720000,410000,4452.55825
"376",1059821,"2003-AUG-17",148.64,0,1,"LARI","LAR",NA,87.3,0.833,6750000,380000,129.76272
"377",1059821,"2003-AUG-17",148.64,0,2,"PICE","MAR",NA,12.7,0.167,6750000,380000,18.87728
"378",1059821,"2015-AUG-23",120.73,1,2,"PICE","MAR",NA,12,0.167,6750000,380000,14.4876
"379",1059821,"2015-AUG-23",120.73,1,1,"LARI","LAR",NA,88,0.833,6750000,380000,106.2424
"380",1059831,"2003-AUG-17",729.8,0,1,"PICE","MAR",NA,67.8,0.762,6740000,420000,494.8044
"381",1059831,"2015-AUG-22",748.45,1,3,"PINU","BAN",NA,8.7,0.045,6740000,420000,65.11515
"382",1059831,"2015-AUG-22",748.45,1,4,"POPU","TRE",NA,7.9,0.045,6740000,420000,59.12755
"383",1059831,"2015-AUG-22",748.45,1,2,"LARI","LAR",NA,15.5,0.136,6740000,420000,116.00975
"384",1059831,"2015-AUG-22",748.45,1,1,"PICE","MAR",NA,67.9,0.773,6740000,420000,508.19755
"385",1059906,"2003-AUG-22",2278.66,0,3,"POPU","BAL",NA,26.8,0.205,6700000,390000,610.68088
"386",1059906,"2015-AUG-17",2815.62,1,2,"POPU","TRE",NA,29.2,0.273,6700000,390000,822.16104
"387",1059906,"2015-AUG-17",2815.62,1,3,"POPU","BAL",NA,23.3,0.164,6700000,390000,656.03946
"388",1059906,"2015-AUG-17",2815.62,1,1,"PICE","GLA",NA,47.6,0.564,6700000,390000,1340.23512
"389",1066646,"2004-JUL-08",4047.46,0,1,"POPU","TRE",NA,86.4,0.786,6740000,490000,3497.00544
"390",1066646,"2004-JUL-08",4047.46,0,5,"POPU","BAL",NA,0.7,0.024,6740000,490000,28.33222
"391",1066646,"2004-JUL-08",4047.46,0,2,"SALI","SCO",NA,6.2,0.143,6740000,490000,250.94252
"392",1066646,"2017-AUG-09",5610.14,1,1,"POPU","TRE",NA,96.9,0.952,6740000,490000,5436.22566
"393",1066646,"2017-AUG-09",5610.14,1,2,"PICE","GLA",NA,3.1,0.048,6740000,490000,173.91434
"394",1066676,"2017-AUG-16",22.25,1,1,"PICE","MAR",NA,100,1,6740000,610000,22.25
"395",1066691,"2004-JUL-20",1663.39,0,1,"PICE","MAR",NA,75.7,0.773,6730000,340000,1259.18623
"396",1066691,"2004-JUL-20",1663.39,0,2,"PINU","BAN",NA,24.3,0.227,6730000,340000,404.20377
"397",1066691,"2017-AUG-16",1835.64,1,1,"PICE","MAR",NA,76.4,0.786,6730000,340000,1402.42896
"398",1066691,"2017-AUG-16",1835.64,1,2,"PINU","BAN",NA,23.6,0.214,6730000,340000,433.21104
"399",1066766,"2003-AUG-21",605.71,0,1,"PINU","BAN",NA,97,0.941,6700000,630000,587.5387
"400",1066766,"2003-AUG-21",605.71,0,2,"PICE","MAR",NA,3,0.059,6700000,630000,18.1713
"401",1066766,"2015-AUG-18",606.12,1,1,"PINU","BAN",NA,100,1,6700000,630000,606.12
"402",1073521,"2004-JUL-12",9094.42,0,1,"PICE","GLA",NA,55.7,0.429,6720000,470000,5065.59194
"403",1073521,"2004-JUL-12",9094.42,0,2,"POPU","BAL",NA,22.8,0.321,6720000,470000,2073.52776
"404",1073521,"2004-JUL-12",9094.42,0,3,"POPU","TRE",NA,17.1,0.143,6720000,470000,1555.14582
"405",1073521,"2004-JUL-12",9094.42,0,4,"BETU","PAP",NA,4.5,0.107,6720000,470000,409.2489
"406",1073521,"2017-AUG-13",9179.72,1,1,"PICE","GLA",NA,67.6,0.65,6720000,470000,6205.49072
"407",1073521,"2017-AUG-13",9179.72,1,4,"BETU","PAP",NA,3.6,0.05,6720000,470000,330.46992
"408",1073566,"2004-JUL-20",254.39,0,1,"PICE","MAR",NA,67.3,0.7,6720000,640000,171.20447
"409",1073566,"2004-JUL-20",254.39,0,2,"LARI","LAR",NA,32.7,0.3,6720000,640000,83.18553
"410",1073566,"2009-JUL-29",286.38,1,1,"PICE","MAR",NA,64.5,0.636,6720000,640000,184.7151
"411",1073566,"2009-JUL-29",286.38,1,2,"LARI","LAR",NA,35.5,0.364,6720000,640000,101.6649
"412",1080421,"2004-JUL-09",125.44,0,1,"PICE","MAR",NA,67.9,0.714,6700000,540000,85.17376
"413",1080421,"2004-JUL-09",125.44,0,2,"LARI","LAR",NA,32.1,0.286,6700000,540000,40.26624
"414",1080421,"2017-AUG-11",148.01,1,1,"PICE","MAR",NA,56.6,0.625,6700000,540000,83.77366
"415",1080421,"2017-AUG-11",148.01,1,2,"LARI","LAR",NA,43.4,0.375,6700000,540000,64.23634
"416",1080431,"2004-JUL-21",3260.05,0,4,"PICE","MAR",NA,10.6,0.127,6700000,580000,345.5653
"417",1080431,"2004-JUL-21",3260.05,0,1,"POPU","TRE",NA,40.9,0.394,6700000,580000,1333.36045
"418",1080431,"2017-AUG-11",3372.83,1,1,"POPU","TRE",NA,51.1,0.5,6700000,580000,1723.51613
"419",1080431,"2017-AUG-11",3372.83,1,2,"PINU","CON",NA,32.3,0.261,6700000,580000,1089.42409
"420",1080431,"2017-AUG-11",3372.83,1,3,"PICE","MAR",NA,16.7,0.239,6700000,580000,563.26261
"421",1080481,"2003-AUG-20",325.7,0,1,"PICE","MAR",NA,100,1,6680000,450000,325.7
"422",1080481,"2009-JUL-25",398.59,1,1,"PICE","MAR",NA,96.2,0.947,6680000,450000,383.44358
"423",1080481,"2009-JUL-25",398.59,1,2,"LARI","LAR",NA,3.8,0.053,6680000,450000,15.14642
"424",1087286,"2004-JUL-11",11433.57,0,1,"PICE","GLA",NA,58.3,0.765,6680000,480000,6665.77131
"425",1087286,"2004-JUL-11",11433.57,0,2,"POPU","TRE",NA,41.7,0.235,6680000,480000,4767.79869
"426",1087286,"2018-AUG-15",7569.17,1,1,"PICE","GLA",NA,87,0.909,6680000,480000,6585.1779
"427",1087286,"2018-AUG-15",7569.17,1,2,"POPU","TRE",NA,13,0.091,6680000,480000,983.9921
"428",1087331,"2004-JUL-21",660.08,0,1,"PICE","MAR",NA,100,1,6680000,660000,660.08
"429",1087331,"2017-AUG-10",474.36,1,1,"PICE","MAR",NA,100,1,6680000,660000,474.36
"430",1087371,"2003-AUG-15",3587.52,0,2,"PICE","GLA",NA,28.7,0.333,6660000,490000,1029.61824
"431",1087371,"2003-AUG-15",3587.52,0,3,"POPU","TRE",NA,7.3,0.167,6660000,490000,261.88896
"432",1087371,"2003-AUG-15",3587.52,0,1,"POPU","BAL",NA,64,0.5,6660000,490000,2296.0128
"433",1087371,"2015-AUG-21",3699.79,1,1,"POPU","BAL",NA,58,0.567,6660000,490000,2145.8782
"434",1087371,"2015-AUG-21",3699.79,1,3,"POPU","TRE",NA,7.5,0.133,6660000,490000,277.48425
"435",1087371,"2015-AUG-21",3699.79,1,2,"PICE","GLA",NA,34.5,0.3,6660000,490000,1276.42755
"436",1087376,"2003-AUG-15",7310.32,0,1,"PICE","GLA",NA,58.8,0.548,6650000,510000,4298.46816
"437",1087376,"2003-AUG-15",7310.32,0,2,"POPU","TRE",NA,41.2,0.452,6650000,510000,3011.85184
"438",1087376,"2015-AUG-19",7456.34,1,2,"POPU","TRE",NA,43.5,0.451,6650000,510000,3243.5079
"439",1087376,"2015-AUG-19",7456.34,1,1,"PICE","GLA",NA,56.5,0.549,6650000,510000,4212.8321
"440",1094196,"2009-JUL-29",28.62,0,1,"PICE","MAR",NA,100,1,6660000,6e+05,28.62
"441",1094196,"2021-JUL-24",67.11,1,1,"PICE","MAR",NA,100,1,6660000,6e+05,67.11
"442",812056,"2005-AUG-08",742.24,0,1,"PICE","GLA",NA,92,0.889,7480000,4e+05,682.8608
"443",812056,"2005-AUG-08",742.24,0,2,"PICE","MAR",NA,8,0.111,7480000,4e+05,59.3792
"444",812056,"2021-JUL-17",688.41,1,1,"PICE","GLA",NA,92.5,0.913,7480000,4e+05,636.77925
"445",812056,"2021-JUL-17",688.41,1,2,"PICE","MAR",NA,7.5,0.087,7480000,4e+05,51.63075
"446",839566,"2005-AUG-08",626.94,0,1,"PICE","GLA",NA,100,1,7400000,620000,626.94
"447",839566,"2021-JUL-19",748.87,1,1,"PICE","GLA",NA,100,1,7400000,620000,748.87
"448",846436,"2005-AUG-12",94.66,0,1,"PICE","MAR",NA,100,1,7380000,580000,94.66
"449",846436,"2021-JUL-19",112.38,1,1,"PICE","MAR",NA,100,1,7380000,580000,112.38
"450",846466,"2005-AUG-10",275.55,0,1,"PICE","GLA",NA,86.2,0.8,7380000,430000,237.5241
"451",846466,"2005-AUG-10",275.55,0,2,"LARI","LAR",NA,13.8,0.2,7380000,430000,38.0259
"452",846466,"2021-JUL-20",388.45,1,2,"LARI","LAR",NA,27.4,0.3,7380000,430000,106.4353
"453",846466,"2021-JUL-20",388.45,1,1,"PICE","GLA",NA,72.6,0.7,7380000,430000,282.0147
"454",853296,"2005-AUG-13",76.12,0,1,"PICE","GLA",NA,100,1,7360000,510000,76.12
"455",853296,"2021-JUL-21",1128.27,1,1,"PICE","GLA",NA,66.7,0.684,7360000,510000,752.55609
"456",853296,"2021-JUL-21",1128.27,1,2,"LARI","LAR",NA,33.3,0.316,7360000,510000,375.71391
"457",853326,"2005-AUG-12",279.6,0,1,"PICE","GLA",NA,100,1,7360000,620000,279.6
"458",853326,"2021-JUL-18",314.32,1,1,"PICE","GLA",NA,94,0.9,7360000,620000,295.4608
"459",853326,"2021-JUL-18",314.32,1,2,"LARI","LAR",NA,6,0.1,7360000,620000,18.8592
"460",853346,"2005-AUG-09",659.78,0,2,"LARI","LAR",NA,3.3,0.1,7360000,430000,21.77274
"461",853346,"2005-AUG-09",659.78,0,1,"PICE","GLA",NA,96.7,0.9,7360000,430000,638.00726
"462",853346,"2021-JUL-20",436.63,1,1,"PICE","GLA",NA,100,1,7360000,430000,436.63
"463",867091,"2005-AUG-07",78.66,0,1,"PICE","GLA",NA,100,1,7320000,370000,78.66
"464",867091,"2021-JUL-17",88.97,1,1,"PICE","GLA",NA,100,1,7320000,370000,88.97
"465",873921,"2006-JUL-24",51.87,0,1,"PICE","MAR",NA,100,1,7290000,450000,51.87
"466",873921,"2021-JUL-16",71.23,1,1,"PICE","MAR",NA,100,1,7290000,450000,71.23
"467",873961,"2005-AUG-01",346.98,0,1,"PICE","GLA",NA,67.6,0.643,7300000,610000,234.55848
"468",873961,"2005-AUG-01",346.98,0,2,"PICE","MAR",NA,32.4,0.357,7300000,610000,112.42152
"469",873961,"2019-AUG-03",378.13,1,2,"PICE","MAR",NA,22.6,0.313,7300000,610000,85.45738
"470",873961,"2019-AUG-03",378.13,1,1,"PICE","GLA",NA,77.4,0.688,7300000,610000,292.67262
"471",874051,"2006-JUL-30",778.45,0,1,"PICE","GLA",NA,93.8,0.8,7280000,410000,730.1861
"472",874051,"2006-JUL-30",778.45,0,2,"PICE","MAR",NA,6.2,0.2,7280000,410000,48.2639
"473",874051,"2019-AUG-08",1076.84,1,2,"PICE","MAR",NA,6.4,0.091,7280000,410000,68.91776
"474",874051,"2019-AUG-08",1076.84,1,1,"PICE","GLA",NA,93.6,0.909,7280000,410000,1007.92224
"475",880806,"2002-AUG-12",34.18,0,1,"LARI","LAR",NA,54.2,0.5,7280000,470000,18.52556
"476",880806,"2002-AUG-12",34.18,0,2,"PICE","MAR",NA,45.8,0.5,7280000,470000,15.65444
"477",880806,"2021-JUL-15",48.96,1,2,"LARI","LAR",NA,34.8,0.333,7280000,470000,17.03808
"478",880806,"2021-JUL-15",48.96,1,1,"PICE","MAR",NA,65.2,0.667,7280000,470000,31.92192
"479",880821,"2005-AUG-01",116.28,0,2,"LARI","LAR",NA,17.5,0.167,7280000,530000,20.349
"480",880821,"2005-AUG-01",116.28,0,1,"PICE","MAR",NA,82.5,0.833,7280000,530000,95.931
"481",880821,"2021-JUL-14",160.38,1,1,"PICE","MAR",NA,100,1,7280000,530000,160.38
"482",880841,"2002-AUG-07",115.09,0,1,"PICE","MAR",NA,100,1,7280000,610000,115.09
"483",880841,"2019-AUG-03",545.72,1,1,"PICE","MAR",NA,100,1,7280000,610000,545.72
"484",880846,"2002-AUG-09",22.83,0,1,"PICE","MAR",NA,100,1,7280000,630000,22.83
"485",880846,"2019-AUG-04",92.84,1,1,"PICE","MAR",NA,66.1,0.667,7280000,630000,61.36724
"486",880846,"2019-AUG-04",92.84,1,2,"LARI","LAR",NA,33.9,0.333,7280000,630000,31.47276
"487",880886,"2005-AUG-03",169.2,0,2,"PICE","GLA",NA,39.3,0.429,7280000,510000,66.4956
"488",880886,"2005-AUG-03",169.2,0,1,"PICE","MAR",NA,60.7,0.571,7280000,510000,102.7044
"489",880886,"2019-AUG-07",228.69,1,1,"PICE","MAR",NA,54.8,0.5,7280000,510000,125.32212
"490",880886,"2019-AUG-07",228.69,1,2,"PICE","GLA",NA,27.7,0.3,7280000,510000,63.34713
"491",880886,"2019-AUG-07",228.69,1,3,"LARI","LAR",NA,17.5,0.2,7280000,510000,40.02075
"492",887711,"2002-AUG-09",2421.49,0,2,"PICE","GLA",NA,7.9,0.047,7260000,570000,191.29771
"493",887711,"2002-AUG-09",2421.49,0,1,"PICE","MAR",NA,92.1,0.953,7260000,570000,2230.19229
"494",887711,"2019-AUG-01",4139.55,1,1,"PICE","MAR",NA,61.8,0.786,7260000,570000,2558.2419
"495",887711,"2019-AUG-01",4139.55,1,2,"PICE","GLA",NA,38.2,0.214,7260000,570000,1581.3081
"496",887751,"2005-AUG-03",779.7,0,2,"PICE","GLA",NA,21.3,0.211,7260000,450000,166.0761
"497",887751,"2005-AUG-03",779.7,0,3,"LARI","LAR",NA,5.2,0.053,7260000,450000,40.5444
"498",887751,"2005-AUG-03",779.7,0,1,"PICE","MAR",NA,73.4,0.737,7260000,450000,572.2998
"499",887751,"2019-AUG-05",853.84,1,3,"LARI","LAR",NA,4.5,0.045,7260000,450000,38.4228
"500",887751,"2019-AUG-05",853.84,1,1,"PICE","MAR",NA,71.3,0.727,7260000,450000,608.78792
"501",887751,"2019-AUG-05",853.84,1,2,"PICE","GLA",NA,24.2,0.227,7260000,450000,206.62928
