"","nfi_plot","loc_id","meas_num","species_num","genus","species","variety","percent","species_ltrel","meas_date","utm_n","utm_e"
"298",949656,0,1,1,"PICE","MAR","",94.1,0.953,"2018-AUG-27",7080000,380000
"299",949656,0,1,2,"PICE","GLA","",5.9,0.047,"2018-AUG-27",7080000,380000
"300",956641,0,0,1,"PICE","MAR","",64.3,0.75,"2004-JUL-19",7030000,500000
"301",956641,0,0,2,"PICE","GLA","",35.7,0.25,"2004-JUL-19",7030000,500000
"302",963446,0,0,1,"POPU","BAL","",80.6,0.75,"2004-AUG-27",7040000,500000
"303",963446,0,0,2,"PICE","GLA","",19.4,0.25,"2004-AUG-27",7040000,500000
"304",963511,0,0,1,"PICE","MAR","",67.4,0.714,"2004-JUL-19",7020000,460000
"305",963511,0,0,2,"PICE","GLA","",32.6,0.286,"2004-JUL-19",7020000,460000
"306",963511,0,1,1,"PICE","MAR","",67.5,0.765,"2015-AUG-25",7020000,540000
"307",963511,0,1,2,"PICE","GLA","",32.5,0.235,"2015-AUG-25",7020000,540000
"308",963521,0,0,1,"PICE","GLA","",74.4,0.75,"2004-JUL-19",7010000,490000
"309",963521,0,0,2,"PICE","MAR","",25.6,0.25,"2004-JUL-19",7010000,490000
"310",970321,0,1,3,"PINU","BAN","",20.7,0.182,"2018-AUG-20",7020000,480000
"311",977196,0,0,1,"PICE","GLA","",82.5,0.867,"2004-AUG-26",7000000,460000
"312",977196,0,0,2,"POPU","BAL","",10,0.1,"2004-AUG-26",7000000,460000
"313",977196,0,0,3,"POPU","TRE","",7.5,0.033,"2004-AUG-26",7000000,460000
"314",977196,0,1,1,"PICE","GLA","",87.7,0.897,"2018-AUG-26",7000000,460000
"315",977196,0,1,2,"POPU","BAL","",6.6,0.069,"2018-AUG-26",7000000,460000
"316",977196,0,1,3,"POPU","TRE","",5.7,0.034,"2018-AUG-26",7000000,460000
"317",977211,0,0,1,"PICE","MAR","",100,1,"2004-SEP-03",7000000,520000
"318",977211,0,1,1,"PICE","MAR","",100,1,"2018-AUG-30",7000000,520000
"319",977281,0,0,1,"PINU","BAN","",100,1,"2004-JUL-18",6980000,490000
"320",977281,0,1,1,"PINU","BAN","",83.5,0.818,"2015-AUG-25",6980000,490000
"321",977281,0,1,2,"PICE","GLA","",16.5,0.182,"2015-AUG-25",6980000,490000
"322",984081,0,0,1,"PICE","MAR","",100,1,"2004-AUG-31",6980000,480000
"323",984081,0,1,1,"PICE","MAR","",100,1,"2018-AUG-21",6980000,480000
"324",997836,0,0,1,"PICE","MAR","",100,1,"2005-JUL-28",6940000,460000
"325",997836,0,1,1,"PICE","MAR","",100,1,"2018-AUG-22",6940000,460000
"326",997846,0,0,1,"PICE","MAR","",79.5,0.75,"2005-JUL-27",6940000,490000
"327",997846,0,0,2,"LARI","LAR","",20.5,0.25,"2005-JUL-27",6940000,490000
"328",997846,0,1,1,"PICE","MAR","",71.7,0.7,"2018-AUG-31",6940000,490000
"329",997846,0,1,2,"LARI","LAR","",28.3,0.3,"2018-AUG-31",6940000,490000
"330",997851,0,0,1,"PICE","MAR","",100,1,"2005-JUL-28",6940000,510000
"331",997851,0,1,1,"PICE","MAR","",100,1,"2018-AUG-31",6940000,510000
"332",997881,0,1,1,"PINU","BAN","",100,1,"2018-AUG-19",6940000,630000
"333",997886,0,0,1,"PICE","GLA","",100,1,"2004-JUL-16",6930000,650000
"334",997886,0,1,1,"PICE","GLA","",84.9,0.824,"2021-JUL-23",6930000,650000
"335",997886,0,1,2,"LARI","LAR","",15.1,0.176,"2021-JUL-23",6930000,650000
"336",997891,0,1,1,"POPU","TRE","",100,1,"2021-JUL-23",6930000,360000
