"","nfi_plot","loc_id","meas_num","species_num","genus","species","variety","smtree_percent","species_strel","meas_date","utm_n","utm_e"
"310",977281,0,1,1,"PINU","BAN","",97,0.574,"2015-AUG-25",6980000,490000
"311",977281,0,1,2,"PICE","MAR","",3,0.426,"2015-AUG-25",6980000,490000
"312",984081,0,0,1,"PICE","MAR","",100,1,"2004-AUG-31",6980000,480000
"313",984081,0,1,1,"PICE","MAR","",100,1,"2018-AUG-21",6980000,480000
"314",997836,0,0,3,"PICE","MAR","",9,0.111,"2005-JUL-28",6940000,460000
"315",997836,0,0,4,"LARI","LAR","",3,0.037,"2005-JUL-28",6940000,460000
"316",997836,0,1,1,"PICE","MAR","",62,0.622,"2018-AUG-22",6940000,460000
"317",997846,0,0,1,"PICE","MAR","",89,0.424,"2005-JUL-27",6940000,490000
"318",997846,0,0,2,"LARI","LAR","",5,0.273,"2005-JUL-27",6940000,490000
"319",997846,0,0,3,"BETU","GLA","",2,0.121,"2005-JUL-27",6940000,490000
"320",997846,0,0,4,"SALI","PLA","",2,0.121,"2005-JUL-27",6940000,490000
"321",997846,0,0,5,"BETU","PAP","NEO",1,0.03,"2005-JUL-27",6940000,490000
"322",997846,0,0,6,"SALI","SPP","",1,0.03,"2005-JUL-27",6940000,490000
"323",997846,0,1,3,"BETU","NEO","",1,0.07,"2018-AUG-31",6940000,490000
"324",997851,0,0,1,"PICE","MAR","",97,0.824,"2005-JUL-28",6940000,510000
"325",997851,0,0,2,"ALNU","CRI","",3,0.176,"2005-JUL-28",6940000,510000
"326",997851,0,1,1,"PICE","MAR","",100,1,"2018-AUG-31",6940000,510000
"327",997881,0,0,1,"POPU","TRE","",65,0.652,"2005-JUL-26",6940000,630000
"328",997881,0,0,2,"BETU","GLA","",26,0.261,"2005-JUL-26",6940000,630000
"329",997881,0,0,3,"PINU","BAN","",4,0.043,"2005-JUL-26",6940000,630000
"330",997881,0,0,4,"SALI","SPP","",4,0.043,"2005-JUL-26",6940000,630000
"331",997881,0,1,3,"PICE","GLA","",0,0.045,"2018-AUG-19",6940000,630000
"332",997886,0,0,1,"PICE","MAR","",92,0.981,"2004-JUL-16",6930000,650000
"333",997886,0,0,2,"LARI","LAR","",5,0.009,"2004-JUL-16",6930000,650000
"334",997886,0,0,3,"LARI","OCC","",2,0.009,"2004-JUL-16",6930000,650000
"335",997886,0,1,1,"PICE","MAR","",92,0.932,"2021-JUL-23",6930000,650000
"336",997891,0,0,1,"POPU","TRE","",100,1,"2004-JUL-16",6930000,360000
"337",997891,0,1,1,"POPU","TRE","",99,0.982,"2021-JUL-23",6930000,360000
"338",997891,0,1,2,"GENC","SPP","",1,0.018,"2021-JUL-23",6930000,360000
